Date,Time,Latitude,Longitude,Point_num,Chla,PO4,NO3,SST,SSW
19970826,1699,-40,2.75,3,0.342766255,72.31495231,549.30023,9.536487579,2.758750677
19970827,1700,-40,2.75,3,0.341137439,72.3056376,549.0273552,9.547016144,2.962341309
19970828,1701,-40,2.75,3,0.350265175,72.63635248,552.4592514,9.644231796,3.702210426
19970829,1702,-40,2.75,3,0.354035765,72.86069274,554.9688721,9.752128601,4.195423126
19970830,1703,-40,2.75,3,0.35032177,73.0304414,556.7301712,9.788622856,6.019986153
19970831,1704,-40,2.75,3,0.341124624,73.74239147,563.7820492,9.806723595,10.2217083
19970901,1705,-40,2.75,3,0.336805612,75.01759022,576.5691471,9.81059742,12.12391281
19970902,1706,-40,2.75,3,0.332611024,75.46614617,580.9152184,9.832939148,7.504766941
19970903,1707,-40,2.75,3,0.314957917,75.43218851,580.2991657,9.822417259,8.510070801
19970904,1708,-40,2.75,3,0.303467751,76.69683248,593.2132702,9.783295631,10.25766277
19970905,1709,-40,2.75,3,0.302365243,77.29563564,599.6255035,9.767440796,10.61256981
19970906,1710,-40,2.75,3,0.30539602,76.87108845,595.4276066,9.782595634,8.994570732
19970907,1711,-40,2.75,3,0.301638961,76.05825633,586.8579178,9.768446922,6.38183403
19970908,1712,-40,2.75,3,0.275471926,76.97544724,595.8948345,9.810870171,11.35373306
19970909,1713,-40,2.75,3,0.26086086,78.6307317,612.6779079,9.846485138,11.21916485
19970910,1714,-40,2.75,3,0.284000307,79.38165069,620.2505836,9.915909767,10.58392239
19970911,1715,-40,2.75,3,0.300257444,79.29709911,619.4188919,9.951905251,12.31305027
19970912,1716,-40,2.75,3,0.306777328,79.2726317,619.2415085,9.995013237,13.17311287
19970913,1717,-40,2.75,3,0.310962081,79.61291045,622.6197166,9.961857796,7.94675684
19970914,1718,-40,2.75,3,0.322491765,79.77378041,624.2851696,9.888204575,5.606953144
19970915,1719,-40,2.75,3,0.326094419,79.45685357,621.2446995,9.97453022,4.008651257
19970916,1720,-40,2.75,3,0.328431636,79.21929717,618.7272739,9.876200676,4.720353127
19970917,1721,-40,2.75,3,0.327558726,78.64423096,612.5477085,9.862763405,7.408481121
19970918,1722,-40,2.75,3,0.32531631,78.84666324,614.3464947,9.854711533,10.93539047
19970919,1723,-40,2.75,3,0.326420426,79.66541827,622.7390957,9.857562065,7.966295242
19970920,1724,-40,2.75,3,0.320924163,79.79777783,623.8809128,9.840518951,7.953458309
19970921,1725,-40,2.75,3,0.301704854,79.8887223,624.2012672,9.834813118,8.800567627
19970922,1726,-40,2.75,3,0.304831654,80.14105201,626.6232605,9.842347145,8.325900078
19970923,1727,-40,2.75,3,0.298518747,80.62756896,631.4121399,9.816140175,9.22033596
19970924,1728,-40,2.75,3,0.296708524,81.304712,638.232296,9.817657471,9.035668373
19970925,1729,-40,2.75,3,0.296331286,81.45284146,639.8400402,9.814904213,9.425004959
19970926,1730,-40,2.75,3,0.290998489,81.81425244,643.486393,9.830780029,9.641227722
19970927,1731,-40,2.75,3,0.29241547,81.93880349,644.6194592,9.868771553,8.884973526
19970928,1732,-40,2.75,3,0.296233088,81.36624008,638.5233231,9.898735046,7.909787178
19970929,1733,-40,2.75,3,0.294110507,81.64457172,641.2639561,9.934693336,9.381123543
19970930,1734,-40,2.75,3,0.29431203,81.94943756,644.3202133,10.00895119,8.520417213
19971001,1735,-40,2.75,3,0.286283046,81.6494301,640.717083,10.03579044,7.779536247
19971002,1736,-40,2.75,3,0.282262832,81.61430597,639.843647,10.03736496,9.040021896
19971003,1737,-40,2.75,3,0.282298565,82.03520656,644.2008934,10.02278137,12.15829945
19971004,1738,-40,2.75,3,0.288484544,82.73910463,651.8756237,9.963910103,14.12748718
19971005,1739,-40,2.75,3,0.292285979,83.57356727,661.1321411,9.914077759,14.61500454
19971006,1740,-40,2.75,3,0.297331184,83.74317437,662.8903065,9.882077217,11.38055134
19971007,1741,-40,2.75,3,0.299956411,83.47912908,659.7650471,9.87942791,7.489402294
19971008,1742,-40,2.75,3,0.300576806,83.27465832,657.1355743,9.901190758,8.228037834
19971009,1743,-40,2.75,3,0.290642738,83.34095985,657.1737709,9.900067329,9.8994627
19971010,1744,-40,2.75,3,0.291445225,83.63293231,659.8555717,9.878445625,10.48225307
19971011,1745,-40,2.75,3,0.298757821,83.67729187,660.1386166,9.863025665,8.740854263
19971012,1746,-40,2.75,3,0.302059531,83.61885548,659.3006573,9.884605408,6.374140263
19971013,1747,-40,2.75,3,0.302376539,83.45286101,657.6184711,9.986766815,5.050684929
19971014,1748,-40,2.75,3,0.295938402,82.96244264,652.666872,10.11886883,5.31524229
19971015,1749,-40,2.75,3,0.293802559,82.2576952,645.1938267,10.16672802,6.412351131
19971016,1750,-40,2.75,3,0.293572068,81.53486758,637.30937,10.25570011,6.647769928
19971017,1751,-40,2.75,3,0.292356938,80.94351053,630.6598568,10.36068249,6.594851017
19971018,1752,-40,2.75,3,0.290044427,80.84449142,629.0919647,10.41052437,9.066637993
19971019,1753,-40,2.75,3,0.291727215,81.49895638,636.1039906,10.42199802,12.54570007
19971020,1754,-40,2.75,3,0.291645765,82.09659874,642.3860836,10.35462856,12.30634785
19971021,1755,-40,2.75,3,0.288158864,81.77543074,638.545969,10.3114233,10.82352257
19971022,1756,-40,2.75,3,0.284548104,81.44595593,634.664938,10.30470943,9.955979347
19971023,1757,-40,2.75,3,0.282075733,81.51517928,635.0405769,10.3227396,9.10828495
19971024,1758,-40,2.75,3,0.279131383,81.17814511,630.9812756,10.47085285,6.019814968
19971025,1759,-40,2.75,3,0.274936706,80.63442618,624.8790493,10.64663219,6.816864014
19971026,1760,-40,2.75,3,0.270078868,80.38680196,621.9534645,10.72819042,7.571844101
19971027,1761,-40,2.75,3,0.267283082,80.085226,618.3115463,10.85522366,9.66146946
19971028,1762,-40,2.75,3,0.254685044,80.04620612,616.643137,10.83254337,10.93937969
19971029,1763,-40,2.75,3,0.262315184,80.51758736,621.2907009,10.7829895,9.196684837
19971030,1764,-40,2.75,3,0.269901544,80.30572146,618.8590698,10.82468128,7.964328766
19971031,1765,-40,2.75,3,0.26283434,80.40083915,619.2610798,10.85742283,12.06883526
19971101,1766,-40,2.75,3,0.269298553,80.84840983,623.5972176,10.87038898,9.937368393
19971102,1767,-40,2.75,3,0.278026074,80.47094017,619.6300964,10.97832012,5.924108505
19971103,1768,-40,2.75,3,0.279419065,79.30896193,607.413168,11.04405117,7.104953289
19971104,1769,-40,2.75,3,0.279313326,78.87131184,602.6893883,11.19976044,9.868885994
19971105,1770,-40,2.75,3,0.279714853,78.96777153,603.3569412,11.18420315,7.723403931
19971106,1771,-40,2.75,3,0.279581249,78.58624756,599.1301899,11.21227741,5.97851038
19971107,1772,-40,2.75,3,0.27847442,78.47901791,597.8265991,11.27305126,8.945696831
19971108,1773,-40,2.75,3,0.279955149,78.6225155,598.8125553,11.18746948,6.397861958
19971109,1774,-40,2.75,3,0.281213522,78.58220458,597.904707,11.19491863,7.124824524
19971110,1775,-40,2.75,3,0.281285405,78.48740399,596.4282265,11.23735046,8.976880074
19971111,1776,-40,2.75,3,0.281904966,78.73781979,598.4175816,11.24763012,10.19333267
19971112,1777,-40,2.75,3,0.282281816,78.80277365,598.7923927,11.33421326,5.885213375
19971113,1778,-40,2.75,3,0.278634906,77.96482861,589.6020393,11.29049397,6.754823208
19971114,1779,-40,2.75,3,0.279454678,77.69972444,586.2069798,11.25976276,10.92983913
19971115,1780,-40,2.75,3,0.281431019,77.41646647,583.0060368,11.2399416,11.07923603
19971116,1781,-40,2.75,3,0.279964089,76.57196999,573.9982109,11.25316334,6.731547832
19971117,1782,-40,2.75,3,0.278463215,76.37084574,571.376543,11.2645216,7.856375217
19971118,1783,-40,2.75,3,0.279579669,76.76390409,574.9912033,11.28097248,9.749487877
19971119,1784,-40,2.75,3,0.279281318,77.21420407,579.2054195,11.3027277,11.56601143
19971120,1785,-40,2.75,3,0.283253193,77.94371903,586.4316654,11.19104481,12.56487751
19971121,1786,-40,2.75,3,0.286644727,78.89146447,595.8577023,11.12462234,10.40616989
19971122,1787,-40,2.75,3,0.28447929,79.2537871,598.8677216,11.13500977,10.20447731
19971123,1788,-40,2.75,3,0.290474147,78.33482951,589.4018326,11.17386532,11.90676403
19971124,1789,-40,2.75,3,0.291086733,76.96990937,575.4872856,11.26324177,6.132816792
19971125,1790,-40,2.75,3,0.290419936,76.74460083,572.8725948,11.34409046,7.451705933
19971126,1791,-40,2.75,3,0.28872928,75.66447318,561.7053623,11.4389925,7.159379959
19971127,1792,-40,2.75,3,0.285805166,73.79948586,542.6898594,11.53349781,7.612285137
19971128,1793,-40,2.75,3,0.284247518,72.71365047,531.4287319,11.6217041,8.709032059
19971129,1794,-40,2.75,3,0.281573296,71.07231259,514.5007362,11.73713207,10.35886574
19971130,1795,-40,2.75,3,0.281889856,71.04151458,513.7144547,11.78258228,11.83457756
19971201,1796,-40,2.75,3,0.284614384,73.5562557,538.076767,11.59981251,12.0171442
19971202,1797,-40,2.75,3,0.287360817,74.52663392,547.478857,11.66504669,7.186380863
19971203,1798,-40,2.75,3,0.286195099,73.70812237,539.2871723,11.81981754,6.863906384
19971204,1799,-40,2.75,3,0.286400169,73.12641978,533.4901047,12.02111816,8.849667549
19971205,1800,-40,2.75,3,0.288524687,73.18413705,534.1071033,12.13879108,4.658739567
19971206,1801,-40,2.75,3,0.288641453,73.3428666,535.9469242,12.37387562,2.873455763
19971207,1802,-40,2.75,3,0.289006412,72.8122279,530.5819035,12.4422884,6.74468708
19971208,1803,-40,2.75,3,0.294500828,73.33574325,534.7228012,12.29851055,13.70078754
19971209,1804,-40,2.75,3,0.296615154,74.13247138,542.3631191,12.10243988,12.00274181
19971210,1805,-40,2.75,3,0.296641707,73.71603847,537.9212608,12.13587093,7.207269669
19971211,1806,-40,2.75,3,0.296634465,73.0007419,530.6646233,12.24211502,8.838873863
19971212,1807,-40,2.75,3,0.295457035,73.06335717,531.3792419,12.21893978,11.59816647
19971213,1808,-40,2.75,3,0.296307534,73.44346553,535.4161339,12.17578411,9.467219353
19971214,1809,-40,2.75,3,0.295386165,73.55632365,536.6835976,12.18307018,8.173757553
19971215,1810,-40,2.75,3,0.294923186,73.6584118,537.8345203,12.18656158,12.30813313
19971216,1811,-40,2.75,3,0.292982936,73.59265953,537.1980095,12.14878559,10.32107067
19971217,1812,-40,2.75,3,0.292375267,73.67481589,538.0316525,12.1625061,7.888529778
19971218,1813,-40,2.75,3,0.290831923,73.84864718,539.9023972,12.26669693,7.985203266
19971219,1814,-40,2.75,3,0.289254427,73.86199355,540.1425743,12.35522747,8.893919945
19971220,1815,-40,2.75,3,0.287644029,74.11509901,542.5658684,12.32279491,7.923951626
19971221,1816,-40,2.75,3,0.28566584,74.12333786,542.6657352,12.37450695,6.36729002
19971222,1817,-40,2.75,3,0.284203649,73.65344018,537.6487408,12.35981083,7.781250954
19971223,1818,-40,2.75,3,0.283808887,73.44772369,535.3173904,12.34842396,8.444529533
19971224,1819,-40,2.75,3,0.282697409,73.68054062,537.6875877,12.39717579,5.164130688
19971225,1820,-40,2.75,3,0.274091184,73.72502476,537.4689922,12.346591,9.243837357
19971226,1821,-40,2.75,3,0.277921081,73.81077111,537.9339142,12.31944752,12.01943493
19971227,1822,-40,2.75,3,0.281004757,73.65003139,536.4428291,12.40051651,7.337485313
19971228,1823,-40,2.75,3,0.280178607,73.3781606,533.7855072,12.57830524,6.660634995
19971229,1824,-40,2.75,3,0.279725373,73.47545266,534.7995491,12.64508915,8.001626968
19971230,1825,-40,2.75,3,0.281584561,73.56841862,535.22048,12.63367462,10.140522
19971231,1826,-40,2.75,3,0.282775432,73.37998956,532.9861584,12.69224644,7.701088428
19980101,1827,-40,2.75,3,0.282086402,73.0128482,528.7742481,12.65534496,7.536952972
19980102,1828,-40,2.75,3,0.275557071,72.80734688,525.5824108,12.61604595,9.111702919
19980103,1829,-40,2.75,3,0.278735042,72.3815766,520.5495701,12.62343216,6.511536598
19980104,1830,-40,2.75,3,0.280914366,72.0514223,517.4729137,12.79666424,7.335219383
19980105,1831,-40,2.75,3,0.282388091,72.55031735,522.5308247,12.65808868,6.067027569
19980106,1832,-40,2.75,3,0.285686851,72.61410475,522.9188805,12.65272903,6.998343468
19980107,1833,-40,2.75,3,0.288695633,72.72840112,523.1348743,12.56397533,10.49134541
19980108,1834,-40,2.75,3,0.290139675,73.28644603,528.1182842,12.55142498,9.978797913
19980109,1835,-40,2.75,3,0.291567206,73.55686158,530.5337143,12.65972424,7.307365894
19980110,1836,-40,2.75,3,0.290200949,73.17550182,526.3870811,12.69239807,6.882370472
19980111,1837,-40,2.75,3,0.291654676,72.75499761,521.9717712,12.78262043,9.417039871
19980112,1838,-40,2.75,3,0.291278273,72.99836367,524.0676746,12.77787685,11.0303812
19980113,1839,-40,2.75,3,0.291199982,73.06691885,524.4961147,12.82493305,9.289223671
19980114,1840,-40,2.75,3,0.283625573,72.54193127,518.8255806,12.8275404,8.640822411
19980115,1841,-40,2.75,3,0.287144512,72.15365767,514.693079,12.82244873,9.296888351
19980116,1842,-40,2.75,3,0.29355523,71.93000257,512.658905,12.88645935,8.351427078
19980117,1843,-40,2.75,3,0.295021147,71.32330596,506.8831234,12.94265461,9.410388947
19980118,1844,-40,2.75,3,0.295163512,71.17262274,505.4615726,12.97151089,9.868152618
19980119,1845,-40,2.75,3,0.29466629,70.98811209,503.8391056,13.13096714,7.639829636
19980120,1846,-40,2.75,3,0.293949693,70.33270717,497.492445,13.23407269,6.623103142
19980121,1847,-40,2.75,3,0.292738974,69.68912542,491.083375,13.51323414,6.538944244
19980122,1848,-40,2.75,3,0.289935768,69.46287692,488.8925419,13.61943913,6.586704254
19980123,1849,-40,2.75,3,0.286809146,69.36518282,488.0696306,13.84700012,3.289565086
19980124,1850,-40,2.75,3,0.286627412,68.97139966,484.2973356,13.96641922,2.777106285
19980125,1851,-40,2.75,3,0.288784802,68.89636099,483.3609877,14.07658386,5.949215412
19980126,1852,-40,2.75,3,0.287407547,68.4484902,478.7495508,14.13842487,8.567709923
19980127,1853,-40,2.75,3,0.285639912,68.06733429,474.3054161,14.1249094,10.64450836
19980128,1854,-40,2.75,3,0.285018712,68.11273009,474.1794739,14.0741148,11.234025
19980129,1855,-40,2.75,3,0.284762353,68.13453615,473.9827852,14.09722424,10.01481342
19980130,1856,-40,2.75,3,0.281380326,67.20802486,464.4421291,14.15680218,9.558991432
19980131,1857,-40,2.75,3,0.277100772,66.20794713,454.4399509,14.37453175,3.9995327
19980201,1858,-40,2.75,3,0.277005255,66.04108065,452.7995682,14.43489742,5.03990078
19980202,1859,-40,2.75,3,0.27441138,65.22764832,444.5473661,14.5023756,8.075520515
19980203,1860,-40,2.75,3,0.265598089,64.55260605,437.0480385,14.45754242,10.49578667
19980204,1861,-40,2.75,3,0.256388098,64.34384316,433.968751,14.42408466,10.66263008
19980205,1862,-40,2.75,3,0.261393517,63.66066962,427.175705,14.4065733,11.11078835
19980206,1863,-40,2.75,3,0.26406455,63.58897179,426.4684772,14.24597168,15.25704384
19980207,1864,-40,2.75,3,0.269007504,64.22988087,433.0308952,13.94349194,7.771416187
19980208,1865,-40,2.75,3,0.272013962,64.35213298,434.5461636,13.90966702,6.263844013
19980209,1866,-40,2.75,3,0.271654606,63.92896175,430.6311636,13.88620377,6.756355762
19980210,1867,-40,2.75,3,0.273112148,64.01095957,431.4970312,13.85763168,7.742642403
19980211,1868,-40,2.75,3,0.271233112,63.34070772,424.863039,13.89967346,8.056150436
19980212,1869,-40,2.75,3,0.265787214,61.80278867,409.8303556,14.03074169,8.951611519
19980213,1870,-40,2.75,3,0.259390295,61.27508312,404.3917208,14.25885487,8.304866791
19980214,1871,-40,2.75,3,0.262493581,61.76423311,409.1506224,14.53894329,6.73034668
19980215,1872,-40,2.75,3,0.261852682,61.80870593,410.029705,15.22347927,2.818586111
19980216,1873,-40,2.75,3,0.25934118,61.18706614,404.0687351,15.1275301,5.677783012
19980217,1874,-40,2.75,3,0.25818646,61.00706846,401.9982271,15.20503521,5.892291546
19980218,1875,-40,2.75,3,0.258108884,61.00666076,402.0590696,15.67840195,2.775764227
19980219,1876,-40,2.75,3,0.256748527,60.89220583,401.226491,15.72987461,4.559934616
19980220,1877,-40,2.75,3,0.259234428,61.10714078,403.2328157,15.65270996,8.250829697
19980221,1878,-40,2.75,3,0.259684891,61.37265265,405.9366713,15.76699543,6.925968647
19980222,1879,-40,2.75,3,0.260066837,61.56212926,407.8792562,15.91637802,3.677736998
19980223,1880,-40,2.75,3,0.261875242,61.84031367,410.3643684,16.00473404,5.975103378
19980224,1881,-40,2.75,3,0.26245141,61.9004941,410.5144348,16.05582047,7.76391077
19980225,1882,-40,2.75,3,0.26211378,62.05203801,411.833251,16.15886497,6.158617496
19980226,1883,-40,2.75,3,0.263375759,62.79434443,419.0019951,16.12700844,6.299623966
19980227,1884,-40,2.75,3,0.265646756,63.47740471,425.4151745,16.08932877,6.876023769
19980228,1885,-40,2.75,3,0.265005887,63.62161011,426.7744045,16.26141167,7.156661034
19980301,1886,-40,2.75,3,0.258811444,63.68897617,426.519475,16.05916786,10.54709721
19980302,1887,-40,2.75,3,0.26320067,63.87814134,427.8967094,15.76016235,12.27614784
19980303,1888,-40,2.75,3,0.268394858,64.21389014,431.3182287,15.68924618,8.215090752
19980304,1889,-40,2.75,3,0.271351784,64.90233541,438.0102549,15.67986965,8.382586479
19980305,1890,-40,2.75,3,0.273703992,65.58803439,444.5605516,15.59338093,11.10865688
19980306,1891,-40,2.75,3,0.275756091,65.85680217,447.1743259,15.45663071,10.72853374
19980307,1892,-40,2.75,3,0.274939239,66.15701348,449.9762154,15.32492447,9.422127724
19980308,1893,-40,2.75,3,0.276605219,66.46868557,452.7779865,15.2061491,9.038702965
19980309,1894,-40,2.75,3,0.264843285,66.39057219,451.5443144,15.1431284,8.464921951
19980310,1895,-40,2.75,3,0.270296276,66.58430129,453.5576162,14.96738529,10.11059952
19980311,1896,-40,2.75,3,0.278295875,66.45344228,452.4914827,14.904809,9.367277145
19980312,1897,-40,2.75,3,0.27649051,66.15196258,449.3887806,14.92356396,8.048117638
19980313,1898,-40,2.75,3,0.276574939,65.81838816,446.1446447,15.01229095,8.130532265
19980314,1899,-40,2.75,3,0.276286542,65.52135348,443.467308,15.07934093,8.429338455
19980315,1900,-40,2.75,3,0.260197759,65.2970019,441.1553221,15.05917454,9.209722519
19980316,1901,-40,2.75,3,0.262928694,65.13266087,439.4787235,14.96964645,9.726447105
19980317,1902,-40,2.75,3,0.267814517,64.69997674,435.7523708,14.92020702,9.023095131
19980318,1903,-40,2.75,3,0.264548868,64.70642626,436.077219,14.90174007,10.06374264
19980319,1904,-40,2.75,3,0.271977842,64.65854466,436.2181797,14.82262707,11.46848774
19980320,1905,-40,2.75,3,0.277273625,64.2089808,432.4267569,14.78149319,10.48968124
19980321,1906,-40,2.75,3,0.27758494,63.53376865,426.2317886,14.74116898,7.821079731
19980322,1907,-40,2.75,3,0.274345994,63.02670836,421.4955034,14.71835423,5.910074234
19980323,1908,-40,2.75,3,0.271451712,62.78048277,419.1538944,14.69514942,6.444027901
19980324,1909,-40,2.75,3,0.270029396,62.32130408,414.90769,14.66818619,5.141762733
19980325,1910,-40,2.75,3,0.266818762,61.94160908,411.4634953,14.66436291,4.205554485
19980326,1911,-40,2.75,3,0.264114469,61.72959596,409.5932827,14.6940918,5.301482677
19980327,1912,-40,2.75,3,0.256229341,61.59882754,408.2326336,14.7413063,6.219860554
19980328,1913,-40,2.75,3,0.253548741,61.39055729,406.2655993,14.83811474,4.010295391
19980329,1914,-40,2.75,3,0.254340798,61.1444506,404.1100063,14.89034653,5.09676218
19980330,1915,-40,2.75,3,0.252676845,61.00814432,402.5791874,14.80870152,7.784156799
19980331,1916,-40,2.75,3,0.251637518,60.86889356,401.1831503,14.74077702,5.558129787
19980401,1917,-40,2.75,3,0.242784232,60.93706369,401.4155521,14.70598507,3.03836298
19980402,1918,-40,2.75,3,0.246283829,61.06587291,402.7548265,14.66796398,8.498103142
19980403,1919,-40,2.75,3,0.251147747,61.02940112,402.5610352,14.69403458,9.136075974
19980404,1920,-40,2.75,3,0.252318114,61.01502419,402.4327574,14.67650127,12.34445286
19980405,1921,-40,2.75,3,0.256809413,60.92845678,401.6250124,14.55738831,12.57004356
19980406,1922,-40,2.75,3,0.257436633,60.78428537,400.1485023,14.48315144,11.5571537
19980407,1923,-40,2.75,3,0.258096874,60.6056127,398.4820738,14.40720749,6.866970062
19980408,1924,-40,2.75,3,0.256831944,60.43906897,397.0355415,14.41017628,8.806460381
19980409,1925,-40,2.75,3,0.25359422,60.30649424,395.741293,14.46126461,8.261961937
19980410,1926,-40,2.75,3,0.253067791,60.16295701,394.4246645,14.55095577,5.416533947
19980411,1927,-40,2.75,3,0.250565767,60.03504246,393.2808371,14.69283009,6.547293663
19980412,1928,-40,2.75,3,0.245473713,59.94038343,392.1817989,14.84970951,8.335441589
19980413,1929,-40,2.75,3,0.238562986,59.85758156,391.1630859,15.10955048,8.058905602
19980414,1930,-40,2.75,3,0.236774027,59.84636426,390.8722363,15.23927593,8.593332291
19980415,1931,-40,2.75,3,0.235383049,59.9472633,391.8222132,15.19950771,11.22882175
19980416,1932,-40,2.75,3,0.242333293,59.94788051,392.2235136,15.12743092,11.17207241
19980417,1933,-40,2.75,3,0.245575771,59.87506717,391.7944822,15.1087389,8.171443939
19980418,1934,-40,2.75,3,0.247787744,59.8596257,391.9534473,15.03960514,8.77436161
19980419,1935,-40,2.75,3,0.250830233,59.82352763,391.9917622,14.89348316,10.32396412
19980420,1936,-40,2.75,3,0.25293839,59.69432771,391.0181046,14.79346943,8.02456665
19980421,1937,-40,2.75,3,0.251170009,59.60799247,390.3422737,14.7304678,6.520431519
19980422,1938,-40,2.75,3,0.246725515,59.58045036,390.122673,14.70495701,6.587829113
19980423,1939,-40,2.75,3,0.248364195,59.55987304,390.1840773,14.68726635,10.42640305
19980424,1940,-40,2.75,3,0.244705454,59.52905804,390.2761393,14.63814163,9.948608398
19980425,1941,-40,2.75,3,0.248078376,59.48250711,390.163826,14.58934879,11.55857658
19980426,1942,-40,2.75,3,0.24606815,59.61021215,391.8067513,14.47837543,13.76571846
19980427,1943,-40,2.75,3,0.251971036,59.89435345,395.6714039,14.29101658,12.02707481
19980428,1944,-40,2.75,3,0.253836811,59.92067248,396.3023863,14.1987915,9.677081108
19980429,1945,-40,2.75,3,0.253182352,59.99115288,397.2695694,14.13687801,7.048828125
19980430,1946,-40,2.75,3,0.256521314,60.04801512,398.1655626,14.08433533,9.265254021
19980501,1947,-40,2.75,3,0.25914076,60.03541619,398.3170481,14.04060841,13.16039753
19980502,1948,-40,2.75,3,0.259378791,60.00821948,398.2421627,13.93918991,12.42478848
19980503,1949,-40,2.75,3,0.254244417,60.1101774,399.3453102,13.86040211,9.91975975
19980504,1950,-40,2.75,3,0.259180665,60.2986744,401.4538078,13.81164646,7.290283203
19980505,1951,-40,2.75,3,0.261293262,60.43808371,403.0020103,13.76600647,7.52591753
19980506,1952,-40,2.75,3,0.252376616,60.71681738,405.6392288,13.73675919,11.12753677
19980507,1953,-40,2.75,3,0.254176408,61.05074286,408.8851681,13.71869373,9.357303619
19980508,1954,-40,2.75,3,0.26302883,61.25374138,410.9641314,13.68757534,7.925208092
19980509,1955,-40,2.75,3,0.270005941,61.40972465,412.6024151,13.62844563,7.010269165
19980510,1956,-40,2.75,3,0.270446956,61.58204973,414.3815117,13.56359768,7.674148083
19980511,1957,-40,2.75,3,0.273560911,61.68497592,415.6469355,13.52426434,9.477478981
19980512,1958,-40,2.75,3,0.275902033,61.69255793,416.0882063,13.51220703,10.71848774
19980513,1959,-40,2.75,3,0.268097967,61.74037725,416.6911917,13.52300549,10.89552689
19980514,1960,-40,2.75,3,0.249658942,61.90915763,418.4443607,13.5093317,10.89819527
19980515,1961,-40,2.75,3,0.237432405,62.05821574,420.1201315,13.48541355,8.034771919
19980516,1962,-40,2.75,3,0.24829039,62.10354358,420.9501677,13.48314285,8.455507278
19980517,1963,-40,2.75,3,0.257399142,62.17367858,422.3949556,13.37382126,12.69821739
19980518,1964,-40,2.75,3,0.269115537,62.24653155,423.9857597,13.20629787,11.07992077
19980519,1965,-40,2.75,3,0.269104421,62.3559016,425.8121586,13.15343094,12.10219383
19980520,1966,-40,2.75,3,0.279907912,62.45053232,427.6830807,13.08555889,13.55366421
19980521,1967,-40,2.75,3,0.296815246,62.47650027,428.9365311,13.06003475,11.79161263
19980522,1968,-40,2.75,3,0.305407554,62.4207139,429.1621332,13.03025055,7.908574581
19980523,1969,-40,2.75,3,0.308184505,62.32357472,428.7195911,12.98701191,8.553463936
19980524,1970,-40,2.75,3,0.301598847,62.32559621,428.9966049,12.95910168,8.730247498
19980525,1971,-40,2.75,3,0.285916805,62.56309032,431.9617758,12.87276077,11.00229549
19980526,1972,-40,2.75,3,0.289594471,62.70812809,434.309268,12.73713398,16.63724709
19980527,1973,-40,2.75,3,0.297616959,62.67732441,434.5309677,12.64925003,15.48498917
19980528,1974,-40,2.75,3,0.29105112,62.81238496,436.7854519,12.59826183,12.97521496
19980529,1975,-40,2.75,3,0.270861626,63.04225743,439.9882574,12.56590366,7.992012024
19980530,1976,-40,2.75,3,0.286489129,63.06310654,440.6935339,12.54709244,7.010290623
19980531,1977,-40,2.75,3,0.297146231,63.10325325,441.6225204,12.50526428,7.823779106
19980601,1978,-40,2.75,3,0.298002273,63.18041533,442.5848551,12.4493103,8.83293438
19980602,1979,-40,2.75,3,0.281381816,63.3376953,444.2207441,12.4007597,11.78544712
19980603,1980,-40,2.75,3,0.279410124,63.46669704,446.1560268,12.26148701,14.06308937
19980604,1981,-40,2.75,3,0.295972675,63.5085538,447.401968,12.15058613,13.43747044
19980605,1982,-40,2.75,3,0.306552738,63.58219385,448.8317671,12.05232143,14.30679607
19980606,1983,-40,2.75,3,0.311568588,63.67808729,450.3122387,11.96810246,11.18564415
19980607,1984,-40,2.75,3,0.309178829,63.68610531,450.5340567,11.91547871,8.696508408
19980608,1985,-40,2.75,3,0.296508431,63.72333586,450.8136425,11.88499737,8.09478569
19980609,1986,-40,2.75,3,0.296663582,63.76603067,451.0732136,11.86528015,8.147224426
19980610,1987,-40,2.75,3,0.299665034,63.75525504,450.9512329,11.85714054,6.775217533
19980611,1988,-40,2.75,3,0.284106344,63.85939866,452.255888,11.80449772,7.92385149
19980612,1989,-40,2.75,3,0.276823461,64.17634249,456.5310354,11.69382954,10.78217983
19980613,1990,-40,2.75,3,0.270440578,64.45633322,460.0457697,11.63555813,9.146154404
19980614,1991,-40,2.75,3,0.278228015,64.56420839,461.4329967,11.60164547,6.846878529
19980615,1992,-40,2.75,3,0.298326224,64.58894193,462.1212444,11.52476788,8.549318314
19980616,1993,-40,2.75,3,0.309499353,64.72971588,464.310215,11.46695614,11.15519333
19980617,1994,-40,2.75,3,0.32073617,64.79371279,465.2952251,11.42088604,9.681399345
19980618,1995,-40,2.75,3,0.332069576,64.79387134,465.6168804,11.36739063,9.985742569
19980619,1996,-40,2.75,3,0.33591181,64.87404585,466.8044329,11.3071146,9.29954052
19980620,1997,-40,2.75,3,0.320790112,65.10841429,469.3486729,11.29952717,8.486166
19980621,1998,-40,2.75,3,0.311757296,65.31740934,471.5243101,11.32503223,10.79515743
19980622,1999,-40,2.75,3,0.323014766,65.39842188,472.5176277,11.32754135,11.62138367
19980623,2000,-40,2.75,3,0.341041744,65.45587867,473.4159565,11.35382557,5.803389549
19980624,2001,-40,2.75,3,0.352980107,65.48953056,474.0292892,11.38540173,6.780897617
19980625,2002,-40,2.75,3,0.342529207,65.66137433,475.929184,11.32012844,12.2962265
